sales,quantity,discount,category_Office Supplies,category_Technology,region_East,region_South,region_West,segment_Corporate,segment_Home Office,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class
0.41990718000661426,0.5440121998321898,-0.7566434880210966,1,0,0,0,0,1,0,0,1,0
-0.34781957575665107,0.09457366754129916,2.634145328445595,1,0,0,1,0,0,0,0,0,1
-0.3551172304833174,-0.8043033970404823,2.1497469260932105,0,0,0,0,0,0,1,0,0,0
-0.3623571201329917,-0.8043033970404823,0.2121533166836726,1,0,0,1,0,0,0,1,0,0
-0.3307018579413308,-0.35486486474959156,0.2121533166836726,1,0,0,0,0,1,0,0,1,0
-0.3048359401326541,-0.8043033970404823,-0.7566434880210966,0,0,0,0,1,1,0,0,0,1
-0.31067663125074235,-1.253741929331373,-0.7566434880210966,0,1,0,0,1,0,0,0,0,1
-0.20068229714498628,1.4428892644139713,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.3267064401160451,1.4428892644139713,-0.7566434880210966,1,0,0,0,1,0,0,0,1,0
0.5437458775648059,-0.35486486474959156,0.2121533166836726,0,0,0,0,1,0,0,0,0,1
-0.21275840740727542,0.09457366754129916,3.11854373079798,1,0,0,0,0,0,0,0,1,0
0.015054219565719826,-1.253741929331373,0.2121533166836726,0,0,0,1,0,0,0,1,0,0
-0.1634655417073655,-0.8043033970404823,0.2121533166836726,0,1,0,0,0,0,0,0,0,1
-0.31914884254291437,0.9934507321230805,0.2121533166836726,1,0,1,0,0,0,1,0,1,0
-0.34081716475683316,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,0,0,0,1,0
-0.11215731665462068,0.09457366754129916,-0.7566434880210966,0,1,0,0,1,1,0,0,0,1
-0.3492893760490052,-1.253741929331373,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
2.14376149014282,0.9934507321230805,-0.7566434880210966,0,0,0,0,0,1,0,0,0,1
-0.33290655837986194,1.4428892644139713,3.11854373079798,1,0,0,0,0,1,0,0,0,1
-0.2655171777267103,-1.253741929331373,0.2121533166836726,1,0,0,1,0,1,0,0,0,1
-0.33301246102101406,0.09457366754129916,-0.7566434880210966,1,0,0,1,0,0,0,0,0,0
-0.35842909489753016,-1.253741929331373,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
-0.12454471649847826,0.5440121998321898,0.2121533166836726,1,0,0,1,0,0,0,0,0,0
-0.2959786283272015,0.09457366754129916,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.09935272458804252,-0.35486486474959156,-0.7566434880210966,1,0,0,0,0,0,1,0,0,0
-0.057617456461263324,-0.35486486474959156,-0.7566434880210966,1,0,0,1,0,1,0,0,0,1
0.28703787541199377,1.4428892644139713,0.2121533166836726,0,1,0,0,0,0,1,0,0,1
0.12878723782124119,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,1,0,0,1
-0.28456681645032134,0.9934507321230805,0.2121533166836726,1,0,1,0,0,0,0,0,0,1
-0.36317866789465686,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,1,0,1,0
-0.35170588176984063,-1.253741929331373,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
0.1358955514622113,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.31488064518738834,0.5440121998321898,3.11854373079798,1,0,0,0,0,1,0,0,0,0
-0.3474152202177065,0.9934507321230805,0.2121533166836726,1,0,0,0,1,0,0,0,1,0
-0.02289101767619001,-0.35486486474959156,0.2121533166836726,1,0,0,0,1,0,1,0,0,0
-0.3325503404050774,-0.35486486474959156,2.1497469260932105,0,0,0,0,0,0,1,0,0,1
1.314704268468684,0.5440121998321898,-0.7566434880210966,0,0,1,0,0,0,1,0,0,1
-0.3451591730440713,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,1,0,0,1,0
-0.32007308377478766,-1.253741929331373,0.2121533166836726,1,0,0,0,0,0,1,0,1,0
0.3497707490253947,1.892327796704862,-0.7566434880210966,1,0,1,0,0,0,1,0,0,1
-0.26741700692556103,0.5440121998321898,-0.7566434880210966,0,0,0,0,1,1,0,1,0,0
-0.3100508429166615,-0.35486486474959156,-0.7566434880210966,1,0,1,0,0,0,0,0,1,0
-0.1634655417073655,-0.8043033970404823,0.2121533166836726,0,1,0,0,0,0,0,0,0,1
-0.2694066929108438,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,0,0,1,0
-0.2778468124935758,2.3417663289957527,-0.7566434880210966,1,0,0,0,1,0,0,0,1,0
2.640184934299941,1.4428892644139713,1.1809501213884417,0,0,0,1,0,1,0,0,0,1
-0.3219729129736384,0.5440121998321898,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.3561955119205029,-0.35486486474959156,0.2121533166836726,1,0,1,0,0,0,0,0,0,1
-0.19967140829762486,-0.8043033970404823,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.27258377214540835,-0.8043033970404823,-0.7566434880210966,0,1,0,0,0,0,0,0,0,1
-0.21680838113860917,-0.35486486474959156,-0.7566434880210966,1,0,0,1,0,1,0,0,1,0
-0.23968976996936162,-1.253741929331373,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.09606332437043784,-1.253741929331373,-0.7566434880210966,1,0,0,0,0,0,1,0,0,1
-0.11543067101750536,0.5440121998321898,0.2121533166836726,1,0,0,0,1,0,1,0,0,0
0.2724810760099891,1.4428892644139713,0.2121533166836726,0,0,0,0,1,1,0,1,0,0
-0.05068243805126948,1.892327796704862,0.2121533166836726,1,0,1,0,0,0,1,0,0,0
0.6227588753771421,-0.35486486474959156,-0.7566434880210966,0,1,1,0,0,0,0,0,0,0
-0.16041041096867314,0.9934507321230805,0.2121533166836726,0,0,0,1,0,0,0,1,0,0
-0.3401047288072641,-0.8043033970404823,-0.7566434880210966,0,1,0,0,1,1,0,0,0,1
-0.35437591199525237,-0.8043033970404823,2.634145328445595,1,0,1,0,0,0,0,0,0,1
2.4232481876561764,2.3417663289957527,0.6965517190360571,0,0,0,0,0,0,0,0,0,1
-0.3015946774792095,-0.8043033970404823,-0.7566434880210966,0,1,0,0,0,0,0,0,0,1
-0.26807488696908194,-0.35486486474959156,3.11854373079798,1,0,0,0,0,0,1,0,0,1
-0.27332188146252934,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,1,0,0
-0.35596445161253465,-0.35486486474959156,0.2121533166836726,1,0,1,0,0,0,1,0,0,1
-0.25993963862603037,0.9934507321230805,2.634145328445595,1,0,0,0,1,0,0,1,0,0
-0.357658893870969,0.09457366754129916,-0.7566434880210966,0,0,0,0,1,0,0,0,1,0
-0.3271236323387657,-1.253741929331373,-0.7566434880210966,1,0,0,0,0,1,0,0,0,1
-0.23211612654151093,0.9934507321230805,0.2121533166836726,0,1,0,0,0,1,0,0,1,0
-0.3603032507288288,-0.8043033970404823,2.1497469260932105,0,0,0,0,0,0,0,0,1,0
-0.3500852504431183,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,0,0,0,1,0
-0.2052553657401928,0.9934507321230805,-0.7566434880210966,0,1,0,1,0,0,0,0,0,1
0.2065454497944715,-0.8043033970404823,-0.7566434880210966,0,0,0,1,0,1,0,0,0,1
-0.10894814571061612,-0.8043033970404823,-0.7566434880210966,0,0,0,0,0,0,1,0,0,1
0.12249726277099225,0.5440121998321898,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.34485430180439086,-0.35486486474959156,-0.7566434880210966,1,0,0,1,0,1,0,0,1,0
-0.25476003672240705,-0.8043033970404823,0.2121533166836726,0,0,0,0,1,0,0,0,1,0
-0.19065363794497206,0.09457366754129916,-0.7566434880210966,1,0,1,0,0,0,1,0,0,1
-0.309713879967541,-0.35486486474959156,-0.7566434880210966,1,0,0,0,0,1,0,0,0,1
-0.10988522362626546,0.9934507321230805,0.2121533166836726,1,0,0,1,0,0,0,0,1,0
-0.3208497031432368,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,0,1,0,0,1
-0.3581210144869057,0.9934507321230805,0.2121533166836726,1,0,0,0,0,1,0,0,0,1
0.2151139362149637,0.5440121998321898,0.2121533166836726,0,0,0,0,1,0,0,1,0,0
-0.07846102174257287,0.5440121998321898,0.2121533166836726,0,1,0,0,0,1,0,0,0,1
-0.3431791145716205,-0.8043033970404823,0.2121533166836726,1,0,0,0,0,0,0,0,0,1
0.09316544034279067,1.892327796704862,-0.7566434880210966,1,0,0,0,0,1,0,0,1,0
-0.25540508008215196,-1.253741929331373,0.6965517190360571,0,0,1,0,0,0,0,1,0,0
-0.21482511349521438,-0.35486486474959156,0.2121533166836726,0,1,0,0,0,0,1,0,0,1
-0.2170330231046895,0.09457366754129916,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.28699776344040473,-1.253741929331373,2.634145328445595,1,0,1,0,0,0,0,0,0,1
-0.20541582428739302,0.5440121998321898,0.2121533166836726,1,0,0,0,1,0,1,0,0,0
-0.006883673007495298,-0.8043033970404823,0.2121533166836726,0,0,0,0,1,0,0,0,0,1
-0.027627753989540774,0.9934507321230805,-0.7566434880210966,1,0,0,0,1,0,0,0,1,0
-0.3551172304833174,-0.8043033970404823,2.1497469260932105,0,0,0,0,0,0,0,0,0,0
-0.3539876023110278,-0.8043033970404823,0.2121533166836726,1,0,0,0,0,1,0,0,0,0
0.16540387829233313,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.18628916546112587,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.36550852600000416,-1.253741929331373,3.11854373079798,1,0,0,0,0,0,0,0,0,0
-0.3444499462654463,-0.35486486474959156,0.2121533166836726,1,0,0,0,1,0,0,0,0,0
0.44743223919334135,0.9934507321230805,0.2121533166836726,0,0,0,0,1,1,0,0,0,1
-0.17406864250635654,0.09457366754129916,0.2121533166836726,0,0,0,0,1,0,0,0,0,1
-0.25997173033547044,-1.253741929331373,-0.7566434880210966,1,0,0,0,1,0,1,0,0,1
-0.03983864943147807,1.4428892644139713,-0.7566434880210966,0,1,1,0,0,1,0,0,0,1
0.34104180405770235,1.4428892644139713,0.2121533166836726,0,1,1,0,0,0,0,0,0,1
4.123922656063837,1.4428892644139713,0.2121533166836726,0,1,1,0,0,0,0,0,0,1
-0.3431791145716205,-0.8043033970404823,0.2121533166836726,0,1,0,0,1,1,0,0,1,0
-0.3208497031432368,0.5440121998321898,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
0.6419818093317294,0.5440121998321898,-0.7566434880210966,0,1,0,1,0,1,0,0,0,1
-0.2595352830870858,-0.35486486474959156,0.2121533166836726,0,1,0,1,0,0,0,0,0,1
0.8706673308014939,-0.35486486474959156,-0.7566434880210966,0,1,0,0,1,0,0,0,0,0
-0.3580439943842496,0.09457366754129916,-0.7566434880210966,1,0,0,0,1,0,1,1,0,0
-0.2500874838279364,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.2726800472737284,0.09457366754129916,-0.7566434880210966,0,0,0,0,1,0,0,0,0,1
-0.3463947038575131,-0.8043033970404823,-0.7566434880210966,0,1,1,0,0,0,0,0,1,0
-0.3526044496341618,-0.35486486474959156,-0.7566434880210966,0,0,0,0,1,0,0,0,0,1
-0.02227485685494116,-0.35486486474959156,0.2121533166836726,0,0,0,0,1,1,0,0,0,0
-0.2093759412322946,-0.8043033970404823,0.6965517190360571,0,0,1,0,0,0,0,0,0,0
-0.33622163196501864,0.09457366754129916,-0.7566434880210966,0,0,0,0,0,1,0,0,0,1
0.24729550244144133,-0.35486486474959156,0.2121533166836726,0,1,0,1,0,0,0,0,1,0
-0.25329665477194097,-1.253741929331373,0.2121533166836726,0,1,1,0,0,0,1,0,0,1
0.9115425411152798,0.09457366754129916,0.6965517190360571,0,0,0,0,0,1,0,0,0,1
-0.04794180606508959,-0.8043033970404823,-0.7566434880210966,0,1,1,0,0,0,0,0,0,1
-0.3549631902780052,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,0,0
-0.3432818080418287,0.09457366754129916,-0.7566434880210966,1,0,0,1,0,0,0,0,1,0
-0.24047601685064274,-1.253741929331373,-0.7566434880210966,0,1,1,0,0,0,0,0,0,1
-0.32110643681875717,-1.253741929331373,-0.7566434880210966,1,0,0,0,1,0,0,0,0,0
-0.3271396781934858,-0.8043033970404823,-0.7566434880210966,0,1,1,0,0,0,0,0,0,1
-0.16666508513853803,-1.253741929331373,-0.7566434880210966,0,1,0,0,0,0,0,0,0,0
-0.20621811702339415,-0.35486486474959156,-0.7566434880210966,0,1,0,0,1,0,0,0,0,1
-0.2781356378785362,2.3417663289957527,-0.7566434880210966,0,0,1,0,0,0,1,0,0,1
0.5836037806893425,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,1,0,0,0,1
-0.18382452217613038,-0.35486486474959156,0.2121533166836726,1,0,0,1,0,0,0,0,0,1
-0.366066921744261,-1.253741929331373,3.11854373079798,1,0,0,0,0,0,0,0,1,0
-0.35729946672524054,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,1,0,0,0,0
-0.08404497918514083,-0.35486486474959156,0.2121533166836726,0,1,0,0,1,0,0,0,0,1
-0.3131797845870659,0.9934507321230805,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.3207052904507566,-1.253741929331373,-0.7566434880210966,0,1,0,1,0,0,0,0,0,1
-0.3493663961516613,0.09457366754129916,3.11854373079798,1,0,0,0,0,0,0,0,0,1
0.7894833288455386,0.9934507321230805,1.423149322564634,0,0,0,1,0,1,0,0,0,1
0.45352164105959,-0.35486486474959156,-0.030045884492519763,0,0,0,0,1,0,0,0,0,1
-0.1331773863378505,1.4428892644139713,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
0.6419946460155054,1.4428892644139713,1.1809501213884417,0,1,1,0,0,0,0,0,0,0
-0.3198420234668194,1.892327796704862,0.2121533166836726,1,0,0,0,0,0,0,0,0,0
-0.35018152557143845,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.35773591397362514,-0.35486486474959156,0.2121533166836726,1,0,1,0,0,1,0,0,0,1
-0.06919935439817573,-1.253741929331373,-0.272245085668712,1,0,0,0,0,0,1,0,0,0
0.6547318454922594,-0.35486486474959156,0.6965517190360571,0,0,0,0,0,0,0,0,0,1
-0.2837998245947042,-1.253741929331373,-0.7566434880210966,0,1,1,0,0,0,1,0,0,0
-0.3451431271893513,0.5440121998321898,2.1497469260932105,0,0,0,0,0,1,0,0,0,1
-0.35083619644401537,-0.8043033970404823,3.11854373079798,1,0,0,0,0,0,0,0,1,0
-0.3486988885953083,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,1,0,0,1,0
-0.2995472264169346,-0.35486486474959156,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.2443912054023283,0.5440121998321898,-0.7566434880210966,1,0,1,0,0,1,0,0,0,1
2.339392550889338,0.09457366754129916,-0.7566434880210966,0,1,0,0,1,0,1,1,0,0
-0.35894256224857085,-0.8043033970404823,-0.7566434880210966,0,0,0,1,0,1,0,0,0,1
16.47927250970364,-0.35486486474959156,-0.7566434880210966,0,1,1,0,0,0,0,0,0,1
0.16550015342065327,-0.35486486474959156,0.2121533166836726,0,0,0,0,1,0,0,0,0,1
-0.3508041047345753,-0.35486486474959156,0.2121533166836726,1,0,0,0,1,1,0,0,0,1
1.6837027665376871,0.5440121998321898,-0.030045884492519763,0,0,0,0,1,0,0,0,0,0
0.27036302318694605,-0.35486486474959156,0.2121533166836726,1,0,1,0,0,0,0,0,0,1
-0.34717453239690615,-1.253741929331373,1.1809501213884417,0,1,1,0,0,0,0,0,0,1
-0.24124300870625986,-0.35486486474959156,0.2121533166836726,0,1,0,0,0,1,0,0,0,1
-0.032197613413803235,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,0,1,0,0,0
-0.34738954685015444,-0.8043033970404823,-0.7566434880210966,1,0,1,0,0,0,1,0,0,0
-0.22171841268293613,0.5440121998321898,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.3549631902780052,-0.35486486474959156,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.3465230706952732,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
-0.2234995025568587,-0.35486486474959156,-0.7566434880210966,0,1,0,0,1,0,0,0,1,0
-0.24590272491695445,1.892327796704862,0.2121533166836726,1,0,0,1,0,1,0,0,0,1
1.029408971546679,0.09457366754129916,-0.7566434880210966,0,0,0,0,1,0,0,0,1,0
-0.05308289791738485,-0.35486486474959156,0.2121533166836726,0,1,0,0,1,1,0,0,0,1
2.5512941083219585,4.588958990450206,-0.7566434880210966,0,0,0,1,0,0,0,0,1,0
-0.11955445568055119,4.139520458159316,-0.7566434880210966,0,1,0,1,0,0,1,0,0,1
-0.2694066929108438,-0.8043033970404823,-0.7566434880210966,0,0,0,1,0,0,1,0,1,0
-0.14169452602323862,-0.35486486474959156,0.2121533166836726,1,0,1,0,0,0,0,0,0,1
0.16523058306135688,0.09457366754129916,0.2121533166836726,0,0,1,0,0,1,0,0,1,0
-0.2658124214535587,0.5440121998321898,2.634145328445595,1,0,1,0,0,1,0,0,0,1
-0.35159356078680043,-0.35486486474959156,-0.7566434880210966,1,0,0,0,0,0,1,1,0,0
0.041844378606269834,1.892327796704862,0.2121533166836726,0,1,0,0,1,0,1,0,0,1
-0.360450872592253,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
2.647729695189295,0.5440121998321898,0.2121533166836726,0,1,0,0,1,0,0,0,0,1
-0.11571949640246573,3.240643393577534,-0.7566434880210966,0,0,0,0,0,0,0,0,0,1
0.13419148169094486,1.4428892644139713,0.2121533166836726,1,0,0,0,0,0,1,0,1,0
-0.33432822110805593,2.7912048612866434,-0.7566434880210966,1,0,0,0,0,0,0,0,1,0
0.2039139296203878,-0.8043033970404823,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.27852073839181674,0.9934507321230805,-0.7566434880210966,0,0,0,1,0,1,0,0,0,1
-0.3605214743530211,0.09457366754129916,3.11854373079798,1,0,0,0,0,0,0,0,0,1
-0.34591332821591236,0.09457366754129916,-0.7566434880210966,1,0,0,1,0,0,1,0,0,1
-0.35596445161253465,-0.35486486474959156,0.2121533166836726,1,0,0,1,0,0,1,0,0,1
1.1906377197734679,-0.35486486474959156,0.2121533166836726,0,1,0,0,0,0,0,0,0,1
-0.2636173485278596,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,1,0,0,1,0
-0.28528567074177835,0.09457366754129916,0.2121533166836726,1,0,1,0,0,0,1,0,0,1
1.2415672626548202,0.9934507321230805,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.35785144412760933,-1.253741929331373,-0.7566434880210966,1,0,1,0,0,1,0,0,0,1
-0.14906278251067304,0.09457366754129916,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.3376336671803806,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,1,0,0,1
0.5914502036474336,-0.35486486474959156,0.6965517190360571,0,0,1,0,0,1,0,0,0,1
0.09794389587841347,-0.35486486474959156,1.1809501213884417,0,1,1,0,0,0,0,0,0,0
-0.32273027731642345,-0.35486486474959156,0.2121533166836726,1,0,0,1,0,0,0,0,0,0
-0.33827550136918155,0.09457366754129916,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.012095366620558722,1.4428892644139713,0.2121533166836726,1,0,1,0,0,0,1,0,0,1
-0.30848155832504326,-0.35486486474959156,0.2121533166836726,1,0,0,1,0,0,0,0,0,0
0.4088355402497985,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
0.0915769007255084,1.4428892644139713,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.3166071791552628,-0.8043033970404823,0.2121533166836726,1,0,0,0,0,0,0,0,0,1
-0.20965192993347906,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
1.0687534073201748,0.5440121998321898,0.2121533166836726,1,0,0,0,1,0,0,0,0,0
-0.009579376600459133,1.4428892644139713,0.2121533166836726,1,0,0,0,0,1,0,0,0,1
-0.3323224892680531,0.5440121998321898,-0.7566434880210966,1,0,0,1,0,0,0,0,1,0
-0.3571454265199283,-1.253741929331373,-0.7566434880210966,1,0,0,0,0,0,1,0,1,0
-0.27259981800012834,-0.35486486474959156,-0.7566434880210966,0,1,1,0,0,0,0,0,0,1
-0.3065368007329765,0.9934507321230805,-0.7566434880210966,1,0,0,0,0,1,0,0,0,1
0.2832253803305163,0.09457366754129916,0.2121533166836726,0,1,0,0,1,0,0,0,0,1
-0.036116011136432806,0.5440121998321898,-0.7566434880210966,0,0,0,0,1,1,0,0,0,0
-0.31064453954130233,1.4428892644139713,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
0.11726631413226483,-0.35486486474959156,-0.7566434880210966,0,0,0,1,0,1,0,0,0,0
-0.3432818080418287,0.09457366754129916,-0.7566434880210966,1,0,0,1,0,0,0,0,0,0
-0.3490101781768768,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,0,1,0,0,1
-0.34822393129559565,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.35842909489753016,-1.253741929331373,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
0.3518727559937177,0.5440121998321898,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
0.6015494646082159,0.9934507321230805,0.2121533166836726,0,1,0,0,1,0,0,0,1,0
-0.3486090318088762,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,1,0,0,1
-0.3376336671803806,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.35604147171519074,-0.8043033970404823,0.2121533166836726,1,0,0,1,0,0,1,1,0,0
-0.35881419541081067,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,1,0,1,0
-0.33134369213013165,0.09457366754129916,-0.7566434880210966,1,0,0,0,1,0,1,0,0,1
-0.3604829643016931,-0.8043033970404823,0.2121533166836726,1,0,0,1,0,0,0,0,0,1
-0.36663654958682174,-1.253741929331373,2.634145328445595,1,0,0,1,0,0,0,0,0,1
-0.26927832607308366,0.5440121998321898,0.2121533166836726,1,0,1,0,0,0,0,0,0,1
-0.3486090318088762,0.09457366754129916,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
0.49028429880863406,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,1,0,0,0,0
-0.3388210604296623,-1.253741929331373,-0.7566434880210966,0,0,0,0,1,0,0,0,0,1
-0.3496488031947337,-0.35486486474959156,0.2121533166836726,1,0,0,1,0,0,1,0,0,1
-0.3270337755523336,-0.35486486474959156,3.11854373079798,1,0,0,0,0,1,0,0,0,0
-0.3659000448551727,-0.8043033970404823,0.2121533166836726,1,0,0,0,0,0,0,0,0,1
0.3073005807524385,-0.8043033970404823,0.6965517190360571,0,0,0,0,0,0,0,0,1,0
0.12058780605930954,2.3417663289957527,-0.7566434880210966,1,0,0,0,1,0,0,0,0,0
-0.3363628354865548,-0.35486486474959156,0.2121533166836726,1,0,0,0,1,0,1,0,0,1
-0.3024611536340907,0.5440121998321898,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.33850014333526185,-0.35486486474959156,-0.7566434880210966,1,0,1,0,0,1,0,0,0,0
0.09310125692391055,-0.35486486474959156,0.2121533166836726,0,1,0,0,0,1,0,0,1,0
-0.336478365640539,1.4428892644139713,-0.7566434880210966,1,0,0,0,0,0,1,0,0,1
-0.2563132754593052,0.09457366754129916,-0.7566434880210966,1,0,0,0,0,0,1,0,0,1
-0.34604169505367255,-1.253741929331373,0.2121533166836726,0,1,1,0,0,0,0,0,0,1
-0.32861589682772785,-0.8043033970404823,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.005291924219269054,0.9934507321230805,-0.7566434880210966,1,0,1,0,0,0,0,0,0,0
-0.3221012798113986,0.5440121998321898,0.2121533166836726,1,0,0,0,1,0,1,0,0,1
-0.3489459947579967,-0.35486486474959156,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.19248286538305465,0.5440121998321898,-0.7566434880210966,1,0,1,0,0,0,1,0,1,0
-0.334360312817496,-0.35486486474959156,0.2121533166836726,0,1,0,0,0,0,0,0,0,0
-0.3305093076846905,-0.35486486474959156,-0.7566434880210966,0,0,0,0,1,1,0,0,1,0
-0.2999419544430471,2.3417663289957527,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.23660896586311728,0.5440121998321898,-0.7566434880210966,1,0,1,0,0,0,1,0,0,1
-0.0607849081829958,-0.35486486474959156,0.2121533166836726,0,1,0,1,0,0,1,0,0,1
-0.3502649640159825,-0.35486486474959156,0.2121533166836726,0,0,0,1,0,1,0,0,0,1
-0.3539619289434758,-0.35486486474959156,3.11854373079798,1,0,0,0,0,0,1,0,0,1
-0.3443729261627902,-0.35486486474959156,-0.7566434880210966,0,0,1,0,0,1,0,0,0,1
-0.310419897575222,1.892327796704862,-0.7566434880210966,1,0,0,1,0,0,0,0,1,0
-0.31882792544851396,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.3595523047279317,-1.253741929331373,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.3449987144968711,-0.35486486474959156,-0.7566434880210966,0,1,1,0,0,0,0,0,0,1
0.16162989326218383,-1.253741929331373,1.1809501213884417,0,0,1,0,0,0,1,0,0,1
-0.26302044273227476,-0.35486486474959156,-0.7566434880210966,1,0,0,0,1,0,0,0,1,0
-0.3633840548350732,-1.253741929331373,0.2121533166836726,1,0,0,0,1,0,0,0,1,0
-0.14975275426363405,-1.253741929331373,1.1809501213884417,0,0,1,0,0,0,0,0,0,1
-0.247712697329373,-0.8043033970404823,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.34192111956157073,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.3300921154619699,-0.8043033970404823,-0.7566434880210966,0,0,0,0,1,0,0,0,1,0
-0.33115114187349143,0.5440121998321898,0.2121533166836726,1,0,0,1,0,0,0,0,0,1
-0.34651665235338525,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,0,0,0,1,0
-0.35637522549336725,-0.8043033970404823,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.3144313612552277,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.13783068420665712,0.5440121998321898,0.2121533166836726,0,1,0,0,0,1,0,0,0,1
0.4172917056872506,1.892327796704862,-0.7566434880210966,1,0,0,1,0,0,1,0,0,1
-0.20066625129026627,2.7912048612866434,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.3640611899042581,-0.35486486474959156,-0.7566434880210966,0,1,0,0,0,1,0,0,0,1
-0.3578386074438333,-0.8043033970404823,0.2121533166836726,1,0,1,0,0,1,0,0,1,0
-0.31750574701958406,-0.8043033970404823,0.2121533166836726,0,0,1,0,0,0,0,0,0,1
-0.3189177822349461,0.9934507321230805,0.2121533166836726,1,0,1,0,0,0,1,0,0,1
4.509113026130816,1.892327796704862,-0.7566434880210966,0,1,0,1,0,1,0,0,0,0
-0.22927601025606686,-0.35486486474959156,-0.7566434880210966,0,1,0,0,0,1,0,0,0,1
-0.32866082522094386,-0.35486486474959156,0.2121533166836726,1,0,0,0,1,1,0,0,0,0
-0.3087511286843396,0.9934507321230805,-0.7566434880210966,1,0,0,0,1,0,0,1,0,0
-0.34803138103895537,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,0,1,0,0,1
1.1313900058052557,0.9934507321230805,1.1809501213884417,0,0,0,1,0,0,0,0,0,1
